realization_id,age_ka_bp__S1_01,age_ka_bp__S1_02,age_ka_bp__S1_03,age_ka_bp__S1_04,age_ka_bp__S1_05,age_ka_bp__S1_06,age_ka_bp__S1_07,age_ka_bp__S1_08,age_ka_bp__S1_09,age_ka_bp__S1_10,age_ka_bp__S1_11,age_ka_bp__S1_12,age_ka_bp__S1_13,age_ka_bp__S1_14,age_ka_bp__S1_15,age_ka_bp__S1_16,age_ka_bp__S1_17,age_ka_bp__S1_18,age_ka_bp__S1_19,age_ka_bp__S1_20,age_ka_bp__S1_21,age_ka_bp__S1_22,age_ka_bp__S1_23,age_ka_bp__S1_24,age_ka_bp__S1_25,age_ka_bp__S1_26,age_ka_bp__S1_27,age_ka_bp__S1_28,age_ka_bp__S1_29,age_ka_bp__S1_30,age_ka_bp__S1_31,age_ka_bp__S1_32,age_ka_bp__S1_33,age_ka_bp__S1_34,age_ka_bp__S1_35,age_ka_bp__S1_36,age_ka_bp__S1_37,age_ka_bp__S1_38,age_ka_bp__S1_39,age_ka_bp__S1_40,age_ka_bp__S1_41,age_ka_bp__S1_42,age_ka_bp__S1_43,age_ka_bp__S1_44,age_ka_bp__S1_45,age_ka_bp__S1_46,age_ka_bp__S1_47,age_ka_bp__S1_48,age_ka_bp__S1_49,age_ka_bp__S1_50,age_ka_bp__S1_51,age_ka_bp__S1_52,age_ka_bp__S1_53,age_ka_bp__S1_54,age_ka_bp__S1_55,age_ka_bp__S1_56,age_ka_bp__S1_57,age_ka_bp__S1_58,age_ka_bp__S1_59,age_ka_bp__S1_60,age_ka_bp__AUX_400
Barker_MC_00025,11.29166088829518,12.791953985620518,14.512910879357692,16.769782857874432,23.812885785539635,27.816022208673488,29.694699014680953,32.772138840235243,33.326470850394372,35.844156639976688,37.085273486921693,40.186418610249682,41.196828063551102,44.30478166866385,47.445253734360413,55.512511183520616,59.784612450184731,71.383906336121726,73.446293440948125,76.342842813963912,82.371993508678202,86.984341231013559,90.139718208023638,100.40694791527318,105.24148507687102,109.32314451177737,112.22567145320139,129.33129024333994,135.44116787402885,139.02716707869183,159.74505897120184,162.88902920280051,166.14667069636175,169.98404220095009,173.32044720955429,177.95190315558597,178.97954321459963,179.22171490140454,189.4744246127953,191.3792047129036,197.39583796026557,202.17353719789662,215.3267133270509,225.48266248496421,228.7441935126036,242.08427486839392,247.13674572714177,249.47610880896056,251.47500403994033,259.8311358715203,263.1619423896658,318.06242531514499,335.36933741606197,342.70266877973199,350.05860241653369,351.65063260537352,367.13645545434679,370.07093670974979,373.37961435436239,378.83177319758846,399.03001639753433
Barker_MC_00026,11.265721879878116,12.930509154255756,14.456742858473456,17.176381883557433,23.76952884611423,28.053192409681763,30.111438645344801,32.698636192119757,33.352561793213106,34.804706439268131,37.873475944309739,40.004015414336116,41.799465403403111,43.322644082439112,47.331054097454391,55.126024987956932,59.80250257107101,71.893081878701267,73.059995553676842,76.236173649051452,84.790989782479471,87.572510788338761,91.007326149194682,100.03902810076549,105.93025413205243,108.23355635842189,112.12962200038464,130.73895910877587,137.12621310899351,138.84741368439776,159.74973980624739,163.3758928134931,163.84150140505804,168.51716416982325,171.97403402225731,174.48710482703109,177.3106833684032,178.24393669929904,190.47281186224188,192.89419570146302,199.04219313171095,202.12837280859753,215.66523737714618,225.92466696370727,228.4383412190131,242.14585993663215,247.73315255293485,248.16411993435139,251.51405080554332,258.28029321146653,263.26459660823167,317.99134807204473,334.2955896552823,341.41279571750584,350.03284705049742,351.52628111092713,366.09460117190275,370.46277189669451,373.20894253925275,377.34489907513523,399.78614223455389
Barker_MC_00027,11.385700071959237,13.012372875500187,14.563562296836725,16.993469448215233,24.001137724359268,28.091574634404076,29.961889596057645,33.086444785083756,34.497339800338651,34.80385347461543,37.175640464013995,39.178156089185947,41.69452198034142,43.503794548553955,48.140192967849373,55.996975316809703,59.716479908640267,71.270846204025077,73.379525594353979,76.686134054924764,84.684142259085121,87.038397075785426,90.116973905641927,100.57364143065047,106.18492942908161,109.72618208733856,112.96917289411127,129.85223674076408,135.97596689358602,139.46117151698471,159.62474287952728,164.48649650292583,165.9077623821079,170.84671468120311,173.5982999986349,176.69978682737244,179.30017050886019,179.46997255121093,188.69981056527709,193.3535703234283,200.7793252274025,201.41724699614593,217.17060525772041,225.82688452769838,229.10455999544178,242.78572783813868,247.41574768401478,250.12202084141035,251.31508138741032,260.38145650104155,262.56601922545707,318.39173310511325,335.13236003927364,345.59618390245987,349.46580308942697,352.32416035671628,366.83227574531247,368.89622235983552,373.30515780045857,377.97240787670694,399.34212043576372
Barker_MC_00028,11.28862196691437,12.854460986473875,14.519706319132361,16.710801486876996,23.5760792969219,27.698207813460936,29.598093720584096,32.800417195773811,33.296335952434909,35.399237606719531,37.703526578565857,40.111166805617586,42.185936028836331,43.813255755741601,47.551448500761772,55.217113454971425,59.38200204972425,71.45438989445455,72.624970261999152,77.323057740152862,83.407255791234533,87.5717988381124,91.017206402481094,98.930064364014015,106.78498675639008,109.70131038728626,112.33931751406429,128.39915912005509,137.05518270012058,137.60375018780732,162.09210704006682,164.64300372116085,166.17525828593813,169.57877171996199,173.67701443371422,176.90425163659881,178.43385414788847,179.22881880730696,188.96046342139894,189.3890832958086,200.66095787772187,202.93034611397422,217.22198041868756,226.69265801515496,228.15814987283784,243.06481277197449,247.78074178165329,248.6746891446289,251.66957708842335,258.12207547705566,265.25608172587499,318.47682260818175,336.99199936721681,340.296843341657,350.74124025603072,352.15828866841099,367.4419924919348,369.50566131590847,371.70168329771604,379.12660661563405,401.15387398870877
Barker_MC_00029,11.423973484779719,12.806246201982203,14.651050260043046,16.770736972468377,24.093061653115711,28.047519121056006,30.095137219774355,32.643602432353305,33.831080900469466,36.071673978953456,37.297441288468264,39.888658892715725,41.864133290723309,43.197481811210835,47.323050567635875,55.911046780964341,59.873259254864308,71.844199786724801,73.114558962702318,77.31549873257859,83.252555820635649,87.855634429365097,90.267960694397075,100.11411757263764,105.90057836612476,109.07108109519277,111.68286790728895,128.61663931270525,135.21798002658082,138.6005778660035,159.56333735251496,163.30672341430844,164.66201470933919,168.33211355867141,174.10508927097621,174.44402078794172,177.11252190007156,179.43962085583777,188.32389153824141,190.60828454591299,198.76463396051952,200.07231433651708,217.09210985819297,228.3617126354622,228.68097545826723,242.00146203348908,247.71145464740792,249.18483715733953,251.90145533490301,258.1522416256654,262.74255273820279,317.44254170085503,336.64272442997719,342.3018045679446,349.63490799144409,351.20508955515902,366.73636386081654,369.03979160550631,373.49462142505769,378.4147263729364,400.46381098890498
Barker_MC_00030,11.482916367356456,12.907938479503905,14.752307326563434,17.016874021516081,23.953436083917207,28.185397151689649,29.50272444826383,33.174754128615184,33.930592683949158,34.895506152488643,37.514592588701397,39.299057919101706,41.442228465369986,43.555938648595166,47.031694336883938,56.076411808316358,59.825580459520772,71.443624965735367,73.100599217198408,76.284591743263377,83.701417018945975,87.078891775324124,91.190363944784721,99.060623394940791,105.66959305460485,109.65934299660921,110.12632586098307,128.31978917071248,136.62729752546971,137.93305506615496,160.55697160088349,165.23959647305801,165.26520548312018,171.21012123458644,174.37090990236973,177.714306978899,177.95771385600165,180.20004107567016,190.46941704623754,194.15155184926931,198.43067248689172,201.12367717546911,217.32821970924428,228.15866571934671,229.25310534156901,242.56248127488931,247.32765315528513,249.93412042337678,251.46100170828393,260.39820883086702,264.79804954213699,316.90110565427409,333.8381091663307,344.21485801393567,350.44160419499406,351.57360075695328,365.80235647804545,368.6511477308652,373.25427841472737,377.15244071345455,400.39418117852995
Barker_MC_00031,11.299249223843182,13.008373567929338,14.438968101204523,17.541511887760539,23.813590469121959,28.203592414560706,29.96972754859366,33.146936919971068,33.475368488126868,35.215097072242706,37.71332399363191,39.012532654950405,41.894302811188076,43.19423656992047,46.98592578452358,55.527017688908124,59.212505319667102,71.681520314326818,72.92804624597764,77.433983717782979,82.75844060494623,87.277137211865963,90.29110704234003,100.6582787836942,105.4454412690845,111.15466727071997,112.0037235501114,129.55599846962343,135.05375235338468,138.92218412449606,160.3064738315563,164.75277299971532,164.86390492133856,167.96729263107125,171.95484990210548,177.44927907586194,178.02387613123724,178.12008621150943,188.58098507449853,191.13197761463542,199.68618212689012,201.66320273614789,218.25913184684876,225.60258790870884,227.89126257147805,243.27667988416775,247.14012009126822,248.99122294597939,252.13539113690868,260.71409019584127,265.52117633003866,317.74020190031217,336.37605228008232,345.38708116949618,349.68941265703256,350.95004605834254,366.10170994299688,369.4576840987271,372.97910254682256,378.60065358899448,399.16694613581768
Barker_MC_00032,11.491568223187988,12.777634442360835,14.821756023611922,17.332725354016809,23.623963871569604,27.881687149032608,29.69154597501392,32.859505890764297,34.206317816918528,35.169458386039636,37.39623780476127,40.005674065405877,40.979151033825694,43.075214115464021,47.548416093556916,55.446173873533724,59.903681571155154,71.430826923689423,73.514109757278902,76.186749323300134,84.129072373554607,87.038035386316167,91.25241335985163,99.176119030389842,106.40301198122329,110.93068375545012,112.71909558750501,128.80771959797707,136.37566793908846,137.91007661481405,161.17570315782078,163.06557449211508,164.68954437576684,169.68782035882424,172.35709666983925,174.95554850801108,176.87388047640459,178.4339981941549,187.22148889249632,192.6839630339621,198.13578826238472,199.51801504892939,216.06074910443408,226.60381883560999,228.23815008766641,243.06021469875694,246.3035901745219,249.28149312437299,251.65466324503544,260.84250316733932,263.15608296380844,318.3016084070523,338.13841309866558,340.94026310187019,349.70965527442075,350.85779446209506,365.90457326797002,370.0173231010495,372.11080568052046,377.44078408640314,398.74571241825402
Barker_MC_00033,11.224485190676241,12.627898981925135,14.60301802939567,16.671953912334725,23.543778756946626,28.301691981493732,30.070682284905651,32.877114150850602,34.274172013769459,35.445538016080548,37.61404735222861,39.314572996696931,42.171513544442405,43.357889918509223,47.387116405285468,55.864642675117111,59.348915590378191,71.392063577882283,72.787014346015539,76.481276199644128,83.374523676680624,87.905107428979008,91.111398387984821,99.852035189470072,105.19711559665343,108.24899797129727,110.90883356818902,129.71308610146818,135.33538697931186,137.87539403644769,160.94302143876993,162.79339852800598,165.06261958100364,169.40606051568795,174.57492610649408,175.18846515627254,178.37272223001244,179.84763342907019,189.3991644581042,192.97882024048624,199.21161193091393,199.49944711736447,215.20535106779897,227.68831011693823,229.13414289375555,243.38421208824735,247.54591926680641,248.72362022723783,251.90792293675429,259.05982442217947,265.67546756758549,317.26728591647236,333.98634020576918,343.26827230429797,349.46051286701652,351.47806798508299,367.82392872158289,368.6676471689193,372.35014726473071,378.69744660771346,399.04605379825921
Barker_MC_00034,11.402633981444458,12.774969027817548,14.563639936605757,17.213161613729596,23.464247905370506,27.967780751691205,30.278013465873606,33.074565238676769,33.833759252899604,35.675268484151843,37.250933512155811,40.191239954691433,41.936635377547752,43.80178715016639,48.05282398280594,55.979894577652601,59.066300448841133,71.37909268506489,73.239893666431385,76.342398700855284,82.626914920238718,87.669620819780917,90.065041179679099,100.18586102899675,105.3690591819767,110.11331416463715,111.84090558609402,130.06833428222134,135.87305385951944,138.15555497841095,161.5030086560225,162.85118263709762,165.84860442711889,169.71426059433199,171.79554196220596,176.50849796820964,179.14824501556757,180.02011105615927,187.41544948330969,192.97800169901464,198.73471322380755,199.79544791690455,218.87367564372877,227.10874729144368,228.50779271948869,241.85697126904466,247.76617866985453,249.88381112060227,251.59639645555967,259.22231478271067,264.42039787662662,318.3282012860243,334.18056000055361,344.60182413707719,350.70350872748548,350.96671553737696,366.71462793667354,369.64803771569495,374.00840891353772,377.13375056957307,400.15630701246647
Barker_MC_00035,11.406057677252681,12.573155602144212,14.793868640094118,16.606851146100706,23.603404944249853,28.347084220523996,30.025461837163615,33.192972541165553,34.498610987721051,34.686808515063568,36.907610420804637,40.276354661658807,42.268008320421224,43.386137243898894,47.679551376328632,55.663529904456276,58.733936660051874,71.312042678510977,73.089053972767431,76.433591816697202,84.054261920778686,87.682215352558956,90.245906208883312,100.53601653217045,106.27365635793956,109.05411218180348,113.00688648215254,128.31556858304396,137.01285516914953,138.57720897658405,161.86851517594823,163.45854028354768,166.56608605769026,171.07565448770646,171.63189129784385,175.35846822729624,177.05666145957684,180.24001177515711,188.23159923148424,190.98206501267947,200.51660010837193,201.56799200878908,217.25093551077552,227.73614229854007,228.61653482719024,243.0973129907014,246.78713107190882,249.50945903948744,251.97394200130668,258.87217628533153,265.31200345319951,317.42768548221864,335.03308744892712,344.82744744116803,349.95740783102053,351.28363736718524,367.08180583290107,370.22646177383922,373.08471137667772,378.0031695773489,399.39899113153615
Barker_MC_00036,11.35030725472247,12.655344930642377,14.469843851303899,16.645416689928584,24.131489054661269,27.782282665794437,30.191874198724037,32.753196249807552,34.472001844697147,35.168415484921553,37.772287379899446,39.984727569037361,42.212769114347203,43.701591151587145,47.341672217587508,55.202961352484181,59.787366631101371,71.2842476835295,72.827277835100006,76.779666883453928,82.893657748040994,86.70118150010866,91.206272412705374,98.753091874755242,105.55298711203953,111.19777189672082,112.47873111400672,130.35712473349218,136.57678042224236,139.56238506505906,159.31869969636563,164.63458003155159,166.14495460477261,169.15541275700815,171.81012770234452,175.04986284491994,177.33259414901917,180.18465309068662,188.09926835600169,192.5559504623721,197.14941208220316,199.92202530295521,217.18657873332577,226.63613325001941,229.33892210541219,242.68279115562331,246.70746609788239,249.42648500471768,252.04699773048867,259.45368606294494,263.39580136994925,318.19768310425394,335.39649565688723,345.4788121004928,349.6423487622933,350.91995872211879,367.12060324802184,368.66190960326452,371.61608232999077,377.50413065591283,399.33372899524829
Barker_MC_00037,11.391668353300163,12.985896306311092,14.840193440682302,16.93773701136444,24.208610950748177,27.689338118106352,29.989853433880313,32.7584564167149,33.636363387520362,35.897399478347324,37.870525812902486,38.830983757494401,41.125083567616372,43.287122872446091,47.994202669798824,55.54372928958319,59.083501340692216,71.440227909285326,73.078047156868408,76.768300822456695,82.603281265138321,87.830561148797358,91.340472033481959,99.65020779590435,106.93482156100086,110.40437645116256,110.6076127984921,130.89078005485086,135.28793556263204,139.21428517429098,160.92767715194415,162.9495679273044,164.85001297786582,170.38781077691291,175.10034498376177,177.31983804567724,178.09561866734285,179.10424104647635,189.9646743899838,190.12755719071944,197.35153887275371,200.88639878380511,215.6428949409856,227.21613976160896,228.3577290386097,242.72126254329856,246.65637531308215,248.93343064688494,251.95706021953507,259.00502299261461,263.63794607924183,317.2661391680528,338.25734247875602,343.5626315146381,350.75712821831581,352.25288063150191,366.84299826351656,368.42470417184217,371.53298343111675,377.71315320143549,399.60382889009469
Barker_MC_00038,11.224216567343175,12.686558647617064,14.608377221906528,16.628220516445339,23.910862272257546,28.231711675239133,30.040944083856512,32.73694155245888,33.367371707636515,35.220998765155656,37.395624932473361,39.041065111711447,42.237381647733059,43.577465600794056,47.107513437759529,56.018356064731279,59.911188168908353,71.615713537001383,73.068002755773435,76.277484903581126,82.897560142960657,87.384220921814261,91.168281581378949,99.913723101777549,106.99531014152491,109.85325765920494,110.85556950566102,128.72626855137301,135.08959561266255,139.48516757151398,160.30130568245582,163.2108931709914,166.570945909252,168.21254816859226,174.65446559823647,177.84929961976212,177.99833526506822,178.24627269590229,190.28388482737273,191.28817240978739,197.37240220198439,200.73390425298973,219.16588702105471,226.22553473723249,228.61376512631281,242.95536387256601,247.25381144312124,249.89047784748098,251.66823289955553,258.10376636107651,262.38768128375403,317.48794328551247,335.95882510308439,340.18644554886373,350.52060705768895,350.82850403159409,367.14946247745252,369.04972211448586,372.27849628686556,377.69108872813865,400.30679471723477
