realization_id,age_ka_bp__GS-1,age_ka_bp__GI-1,age_ka_bp__GS-2.1,age_ka_bp__GI-2.1,age_ka_bp__GS-2.2,age_ka_bp__GI-2.2,age_ka_bp__GS-3,age_ka_bp__GI-3,age_ka_bp__GS-4,age_ka_bp__GI-4,age_ka_bp__GS-5.1,age_ka_bp__GI-5.1,age_ka_bp__GS-5.2,age_ka_bp__GI-5.2,age_ka_bp__GS-6,age_ka_bp__GI-6,age_ka_bp__GS-7,age_ka_bp__GI-7,age_ka_bp__GS-8,age_ka_bp__GI-8,age_ka_bp__GS-9,age_ka_bp__GI-9,age_ka_bp__GS-10,age_ka_bp__GI-10,age_ka_bp__GS-11,age_ka_bp__GI-11,age_ka_bp__GS-12,age_ka_bp__GI-12,age_ka_bp__GS-13,age_ka_bp__GI-13,age_ka_bp__GS-14,age_ka_bp__GI-14,age_ka_bp__GS-15.1,age_ka_bp__GI-15.1,age_ka_bp__GS-15.2,age_ka_bp__GI-15.2,age_ka_bp__GS-16.1,age_ka_bp__GI-16.1,age_ka_bp__GS-16.2,age_ka_bp__GI-16.2,age_ka_bp__GS-17.1,age_ka_bp__GI-17.1,age_ka_bp__GS-17.2,age_ka_bp__GI-17.2,age_ka_bp__GS-18,age_ka_bp__GI-18,age_ka_bp__GS-19.1,age_ka_bp__GI-19.1,age_ka_bp__GS-19.2,age_ka_bp__GI-19.2,age_ka_bp__GS-20,age_ka_bp__GI-20,age_ka_bp__GS-21.1,age_ka_bp__GI-21.1,age_ka_bp__GS-21.2,age_ka_bp__GI-21.2,age_ka_bp__GS-22,age_ka_bp__GI-22,age_ka_bp__GS-23.1,age_ka_bp__GI-23.1,age_ka_bp__GS-23.2,age_ka_bp__GI-23.2,age_ka_bp__GS-24.1,age_ka_bp__GI-24.1,age_ka_bp__GS-24.2,age_ka_bp__GI-24.2,age_ka_bp__GS-25,age_ka_bp__GI-25,age_ka_bp__GS-26
NGRIP_02534,12.980135,14.836211,23.105882,23.270398,23.384986,23.548974,27.754643,28.039902,28.900687,29.232155,30.937453,31.087388,32.078505,32.492116,33.238974,33.558307,34.401964,35.126851,36.172508,37.790968,39.407867,39.665058,40.146401,40.814678,41.528137,42.497135,43.389245,45.708034,47.113486,47.949412,48.236707,52.490296,53.131288,53.283985,53.704773,54.152141,55.019932,56.895928,57.010404,57.145670,57.537949,58.154867,58.376949,58.536695,62.593503,62.782748,68.900075,69.163999,70.100745,72.406879,74.317305,76.800843,78.291007,85.851886,86.083382,86.187413,89.044074,91.794728,91.905002,105.473376,105.793535,105.973167,106.931186,108.364055,108.575609,110.042060,112.815754,118.986958,122.337453
NGRIP_02535,12.811483,14.608539,22.601239,22.762004,22.941033,23.090224,27.373617,27.541771,28.355910,28.698053,30.402277,30.788521,32.080227,32.562638,33.439217,33.908638,35.084372,35.750392,36.955350,38.647932,40.383450,40.703188,41.398248,42.021193,42.740836,44.012743,44.982043,47.903402,49.692972,50.756273,51.113078,55.640091,56.256217,56.364761,56.819296,57.210882,57.924094,59.591324,59.712998,59.881652,60.135064,60.721492,60.950455,61.095973,66.647345,67.022692,73.140158,73.279026,73.854730,75.879617,77.565350,79.793294,81.047269,88.825583,89.104104,89.167340,91.413516,93.614428,93.716695,107.104348,107.437660,107.542036,108.381660,109.694274,109.887119,111.213750,113.610398,118.481505,122.349582
NGRIP_02536,12.765267,14.523986,22.371830,22.484314,22.676476,22.786860,26.779498,27.050370,27.815450,28.089593,29.611772,29.845283,30.851334,31.240387,31.986371,32.234235,33.142576,33.781619,34.785272,36.252865,37.717567,38.041823,38.680457,39.404048,40.166891,41.295275,42.285861,44.924403,46.313176,47.256753,47.746743,51.967238,52.577465,52.717043,53.182976,53.658246,54.533339,56.278771,56.462822,56.570224,56.988086,57.552872,57.819963,57.963014,62.019661,62.228173,67.839891,68.006329,68.978687,71.053568,73.003020,75.473590,76.599234,82.797898,82.895755,83.015609,86.179467,89.356876,89.493340,102.012804,102.312793,102.413382,103.202289,104.633885,104.696017,106.281800,108.889662,114.536987,118.328784
NGRIP_02537,12.734133,14.469160,22.702458,22.856130,23.004589,23.131272,27.476611,27.668291,28.490936,28.776210,30.536180,30.767568,31.830671,32.293325,33.141862,33.499988,34.461518,35.127173,36.172914,37.675005,39.118468,39.456213,40.129541,40.757266,41.478010,42.561819,43.466987,45.843773,47.174530,48.012108,48.474376,53.251776,53.984631,54.121347,54.498623,54.878040,55.506797,57.152125,57.233498,57.347142,57.704656,58.139254,58.332721,58.521490,63.328681,63.604311,69.369452,69.535457,70.220470,72.031695,73.713891,76.141737,77.773346,85.765564,85.946098,86.093373,89.139662,92.103246,92.128637,105.470794,105.750055,105.892438,106.762730,108.129734,108.353376,109.791194,112.283718,116.465632,119.648372
NGRIP_02538,12.745331,14.501815,22.757111,22.913417,23.094085,23.204266,27.364097,27.523220,28.343032,28.611290,30.288211,30.568930,31.834552,32.318369,33.131478,33.574420,34.639069,35.432255,36.564405,38.418312,40.269951,40.507915,41.174846,41.801269,42.664683,43.700243,44.743690,47.199129,48.679073,49.491729,49.834322,54.515216,55.220971,55.323379,55.843990,56.317241,57.252235,59.089258,59.229357,59.351994,59.690548,60.363770,60.620764,60.825455,66.169127,66.436085,72.543610,72.741298,73.402645,75.460945,77.112065,79.632495,81.067364,87.026849,87.221930,87.327493,89.564278,91.849982,92.012373,108.025044,108.416595,108.585583,109.635949,111.356049,111.551264,113.293207,116.117607,120.990323,124.651971
NGRIP_02539,12.997745,14.850285,23.054800,23.117918,23.339459,23.452850,27.951344,28.229198,29.087393,29.444816,31.130384,31.486842,32.630709,33.106696,34.061235,34.385930,35.374100,36.091375,37.160122,38.722701,40.507530,40.585483,41.163393,41.776864,42.447869,43.473598,44.319055,46.532832,47.938422,48.649906,49.040613,53.215286,53.904127,53.971363,54.316768,54.687490,55.295317,56.706559,56.864106,56.960839,57.216928,57.666832,57.860245,58.031519,62.276356,62.610030,67.092328,67.335864,67.981576,69.934861,71.672762,74.158279,75.466826,82.974690,83.164819,83.268217,85.500460,87.685651,87.802904,102.873474,103.250825,103.407282,104.327340,105.516904,105.576298,106.830675,108.988742,113.700802,117.725460
NGRIP_02540,12.845469,14.635299,22.725809,22.794230,22.997831,23.158890,27.197343,27.407032,28.142937,28.451056,30.090287,30.369496,31.587467,32.110486,33.056632,33.385251,34.405710,35.184340,36.159846,37.580834,39.098068,39.327754,39.916291,40.621796,41.466760,42.446142,43.349390,46.098707,47.678212,48.673729,49.059776,53.258098,53.831886,53.971555,54.364824,54.744582,55.504270,57.038350,57.142086,57.235713,57.520031,58.073837,58.301265,58.448326,62.722181,63.017155,68.648849,68.858673,69.583813,71.402767,72.938190,75.257183,76.484424,83.168558,83.352941,83.461149,85.511520,87.635561,87.748931,102.558592,102.982728,103.135598,104.092826,105.300972,105.493841,106.726550,109.053884,114.012141,118.452371
NGRIP_02541,12.895586,14.710434,22.565789,22.701827,22.858527,23.008407,27.254023,27.454412,28.277007,28.599555,30.343304,30.580842,32.085246,32.529964,33.414434,33.897319,35.019107,35.740482,36.713187,38.191644,39.705317,39.956676,40.564687,41.218518,41.905425,43.007329,43.989174,46.486068,47.901694,48.873620,49.036609,54.066308,54.771220,54.869320,55.320827,55.810075,56.569742,58.245511,58.406287,58.485565,58.814782,59.395965,59.664934,59.784685,63.989831,64.272625,70.058675,70.388820,71.011240,73.317147,75.158136,77.724258,79.223908,85.503428,85.636362,85.770897,88.769738,91.633263,91.663179,105.596275,105.985923,106.106351,107.065378,108.499885,108.681747,110.150206,112.661394,117.348486,120.407458
NGRIP_02542,12.832625,14.621211,22.720123,22.819029,23.058886,23.140504,27.487872,27.778885,28.667414,28.972920,30.793096,31.112411,32.378402,32.800063,33.661756,34.063085,35.171291,35.806131,36.914791,38.290511,39.891418,40.065380,40.591114,41.327224,42.167103,43.184314,44.090801,46.964929,48.762764,49.798151,50.185894,55.156936,55.845569,55.990384,56.382744,56.840704,57.571550,59.364962,59.484188,59.655838,59.879746,60.544128,60.775302,60.943838,64.976986,65.200024,71.114503,71.336605,72.036054,73.759337,75.298101,77.568176,79.100030,85.727668,85.912120,86.006758,88.275106,90.494199,90.576118,104.463545,104.824443,104.949913,105.964348,107.438894,107.560808,109.055016,111.705697,117.332267,120.541860
NGRIP_02543,12.920153,14.723843,22.814965,22.919623,23.143275,23.212778,27.134620,27.480867,28.280385,28.582077,30.287619,30.490935,31.741126,32.247366,33.165923,33.522221,34.551377,35.264255,36.372811,37.830329,39.388407,39.677961,40.434792,41.257232,42.161557,43.554193,44.728860,47.305922,48.841858,49.612978,50.134099,54.845330,55.561510,55.709126,56.067291,56.477175,57.167713,58.628953,58.713284,58.802540,59.067010,59.619514,59.810739,59.934385,64.076002,64.279261,69.495206,69.691649,70.269211,71.947491,73.408178,75.473882,76.860636,83.826352,83.982608,84.087310,86.359620,88.521506,88.621367,103.036525,103.364296,103.479788,104.614791,106.575945,106.784269,108.880351,112.174287,117.080415,120.480664
NGRIP_02544,12.855886,14.659506,22.139978,22.233492,22.429184,22.471593,26.721320,26.991334,27.887277,28.215686,29.925430,30.170252,31.288713,31.758741,32.550989,32.894763,33.926274,34.615013,35.795107,37.581684,39.275100,39.616302,40.181383,40.770950,41.508708,42.425265,43.341335,45.703427,47.167894,48.041656,48.377034,53.277034,54.020504,54.122380,54.410315,54.779920,55.414152,56.710277,56.791457,56.965035,57.152277,57.645283,57.832747,57.941160,61.662183,61.904392,67.213351,67.501761,68.412489,69.743163,71.183669,73.352638,74.587558,80.635426,80.798803,80.936828,84.354477,87.552873,87.579736,102.134265,102.470294,102.530614,103.386968,104.398499,104.482961,105.506628,107.565688,113.084100,116.621991
NGRIP_02545,12.880733,14.721508,22.463576,22.600416,22.809813,22.897349,27.084490,27.350294,28.187979,28.480809,30.147866,30.367647,31.434596,31.858113,32.631428,32.990481,33.893166,34.610985,35.588025,37.175831,38.783909,39.020367,39.779371,40.390561,41.112740,42.244948,43.305926,45.826146,47.460291,48.261792,48.509593,53.150767,53.859595,53.977806,54.392896,54.745275,55.482948,57.021071,57.142157,57.280930,57.546796,58.055277,58.247809,58.469697,61.992199,62.184884,66.966845,67.224873,67.840251,70.029995,71.851886,74.603423,76.217079,84.199833,84.446601,84.570469,86.657638,88.683868,88.824323,100.679528,100.927697,101.035319,101.773480,102.910524,103.049583,104.171793,106.369557,111.168954,114.301165
NGRIP_02546,12.798025,14.589991,22.815895,22.958418,23.158708,23.268857,27.638435,27.859361,28.747508,29.040214,30.744328,31.104806,32.321593,32.779019,33.541441,34.049680,35.058426,35.818001,36.755082,38.397106,39.979140,40.196097,40.847911,41.413359,42.239103,43.159969,44.052329,46.895812,48.740477,49.648019,50.150333,54.282781,54.881581,55.010318,55.338005,55.756721,56.499579,57.925141,58.043456,58.148071,58.497723,58.945779,59.139066,59.234926,63.873535,64.175551,69.804840,70.019914,70.960622,72.871938,74.818719,76.610249,77.481282,84.195034,84.452728,84.494912,86.925943,89.270004,89.445541,102.840194,103.098753,103.218671,103.936640,105.070785,105.151914,106.334374,108.325304,112.536550,116.930605
NGRIP_02547,12.886287,14.716600,23.102297,23.233566,23.501831,23.611278,28.087834,28.284831,29.108649,29.377840,31.095480,31.356692,32.860296,33.319413,34.206466,34.676566,35.833640,36.579340,37.790430,39.424222,41.128129,41.386872,42.042089,42.732426,43.489968,44.633090,45.584039,48.307683,49.705022,50.869483,51.442656,55.726481,56.342254,56.456200,56.814327,57.277746,57.951149,59.568527,59.693157,59.813697,60.051384,60.637001,60.832747,60.973257,65.299564,65.516898,70.165147,70.401195,70.946930,73.065321,74.837471,77.187888,78.589076,84.995553,85.234968,85.350411,87.793063,90.153931,90.301526,102.454869,102.858059,102.994249,103.949839,105.169293,105.342958,106.664784,109.034711,114.476786,118.685698
NGRIP_02548,12.931168,14.760628,23.029202,23.170930,23.348305,23.447141,27.691611,27.950114,28.784065,29.122766,30.882547,30.982054,32.377321,32.765715,33.590746,34.071021,35.011758,35.775094,36.871697,38.269191,39.818442,40.083297,40.749273,41.335576,41.978806,43.061250,43.974515,46.541851,48.047034,49.014235,49.420744,53.925967,54.592696,54.689248,55.089704,55.436706,56.053403,57.505635,57.616778,57.725448,57.899103,58.486216,58.647565,58.811547,62.581750,62.761186,68.358030,68.598337,69.627057,71.125272,72.737401,74.949463,76.304119,83.891696,84.108501,84.229227,86.855996,89.282617,89.412960,100.855445,101.211199,101.319471,102.115872,103.325501,103.489481,104.674268,106.662111,109.928282,113.877910
NGRIP_02549,12.702428,14.422097,22.683588,22.762233,23.015852,23.136722,27.534039,27.738515,28.612492,28.953660,30.774952,31.081206,32.318724,32.708205,33.661140,33.992081,35.044190,35.723550,36.664835,38.221251,39.667452,39.998157,40.614076,41.180584,41.966760,42.986864,43.910796,46.451962,48.010576,48.932503,49.151280,54.467756,55.280065,55.404603,55.776154,56.198801,56.915754,58.462152,58.556417,58.671341,59.084471,59.551997,59.721070,59.816010,63.958704,64.247078,69.655866,69.856939,70.576342,72.457261,74.286360,76.688986,78.170270,85.004590,85.227214,85.294939,87.755656,90.260471,90.402245,104.655083,105.000206,105.087340,106.044728,107.596217,107.738673,109.325209,112.021600,117.127287,120.797166
NGRIP_02550,12.924126,14.714774,22.902109,23.060157,23.232302,23.347828,27.493036,27.750738,28.507999,28.829491,30.513588,30.839555,32.112302,32.538861,33.462526,33.855323,34.924608,35.678769,36.811704,38.309546,39.984781,40.197847,41.040130,41.761513,42.573808,43.928382,44.975608,47.588861,48.927301,49.828810,50.012687,54.577099,55.222091,55.275184,55.646458,55.998036,56.693800,57.988488,58.102610,58.206583,58.460884,58.936251,59.128295,59.237888,62.817874,63.044747,67.035295,67.163011,67.898396,69.461499,71.058757,73.400199,74.901036,82.309240,82.520156,82.646248,86.237928,89.729599,89.822508,105.548218,105.968411,106.157180,107.202389,108.758412,108.882079,110.448014,113.020520,117.278211,121.886774
NGRIP_02551,12.823398,14.578787,22.451751,22.529520,22.771770,22.825005,27.094843,27.395858,28.248708,28.578750,30.479330,30.641717,31.986748,32.383250,33.317489,33.704092,34.776025,35.491568,36.544365,38.280034,39.943237,40.229194,41.019840,41.673745,42.612028,43.779565,44.717360,47.439027,48.890960,49.778960,50.076707,54.701815,55.358404,55.430680,55.927724,56.317518,57.074390,58.893665,58.997960,59.138944,59.471064,59.986775,60.272139,60.411340,64.508270,64.760934,70.344941,70.588340,71.510949,73.481103,75.458007,77.654762,78.583588,85.584341,85.790077,85.870307,88.743443,91.644488,91.787789,104.794230,105.082559,105.235123,106.110911,107.350713,107.541681,108.903468,111.238644,116.034282,119.729859
NGRIP_02552,12.904501,14.741392,22.951930,23.042785,23.316240,23.377664,27.272175,27.457580,28.185782,28.398032,29.931278,30.229478,31.420816,31.936817,32.839520,33.186547,34.252785,34.849132,35.779577,37.179662,38.688878,38.815261,39.480322,40.101838,40.780410,41.898071,42.776955,45.358138,46.773114,47.770984,47.951256,53.173848,53.893294,54.023250,54.499285,54.942752,55.676057,57.498626,57.647237,57.799743,58.036371,58.692916,58.951244,59.118424,63.212102,63.419075,68.790326,68.981838,69.827302,71.174013,72.633851,74.621876,75.990960,83.618662,83.861236,83.988372,86.981534,90.034985,90.207327,106.228777,106.597432,106.757245,107.853792,109.407276,109.523086,111.103920,113.814518,118.997910,122.567746
NGRIP_02553,12.901062,14.712548,22.400507,22.522311,22.702930,22.785712,26.781967,27.136018,27.971769,28.271207,30.037716,30.192367,31.399092,31.813527,32.571447,32.953043,33.938837,34.660772,35.695480,37.368428,39.061487,39.286380,40.046282,40.614027,41.375163,42.558808,43.572912,46.256076,47.900925,48.901798,49.429395,53.107777,53.652805,53.724653,54.034796,54.377663,54.954977,56.194332,56.310776,56.371800,56.660846,57.072208,57.197884,57.326373,62.277907,62.549592,68.264372,68.532163,69.297156,70.899180,72.275179,75.000143,76.981490,86.073726,86.330751,86.457585,89.194073,91.745327,91.850143,106.394259,106.822668,106.981414,107.911076,108.822896,108.969701,109.940021,111.748005,115.945684,120.032860
NGRIP_02554,12.818465,14.611000,22.800309,22.924194,23.133582,23.255564,27.431307,27.790109,28.634759,28.944148,30.587787,30.970379,31.941846,32.494488,33.367527,33.725116,34.732796,35.504833,36.595741,38.350364,40.130923,40.429683,41.122919,41.878049,42.722612,44.014930,45.061598,48.130133,50.030493,51.157667,51.281008,56.482230,57.177490,57.273006,57.640725,57.966926,58.618245,59.916425,60.001519,60.137807,60.297877,60.824062,60.983227,61.092721,66.034931,66.376722,71.285918,71.448979,72.044824,73.965107,75.714519,78.057029,79.537088,86.880653,87.121290,87.217690,90.083300,92.820772,92.956885,106.938890,107.279276,107.448365,108.394232,109.605336,109.762121,111.007201,113.251242,117.524189,121.349070
NGRIP_02555,12.864023,14.664882,22.798986,22.935089,23.131314,23.203586,27.389464,27.669765,28.491847,28.735376,30.465090,30.792243,32.143643,32.561692,33.610953,33.967446,35.166921,35.830404,36.955047,38.739856,40.614135,40.847085,41.535738,42.171074,43.048656,44.078513,45.112250,47.546070,48.928169,49.808489,50.176942,54.755996,55.444028,55.554815,55.934050,56.289060,57.025372,58.478742,58.595773,58.709499,58.988537,59.488050,59.722739,59.854423,63.753913,63.969776,69.310041,69.507812,70.060751,72.544325,74.612374,77.275958,78.863039,86.008635,86.186400,86.271877,87.897754,89.557777,89.669811,102.532157,102.861396,103.005197,103.968216,105.334064,105.505835,106.978846,109.625378,114.800172,117.713593
NGRIP_02556,12.794783,14.553101,22.614648,22.739613,22.953288,23.079217,27.134323,27.352755,28.048307,28.319021,30.000432,30.216915,31.506887,31.989078,32.981295,33.295570,34.373767,35.139047,36.205967,37.848479,39.465087,39.730093,40.479960,41.137708,41.933861,43.097663,44.002509,46.823574,48.403742,49.488480,49.833290,54.436422,55.100835,55.187022,55.588276,55.994967,56.729866,58.236416,58.364723,58.475533,58.869258,59.290355,59.480964,59.622704,64.113673,64.315290,69.935508,70.233523,70.830710,72.647973,74.170998,76.934792,78.702679,86.855796,87.070982,87.162166,89.686535,92.039671,92.216530,106.998112,107.381772,107.521003,108.450357,109.817345,110.015832,111.434492,113.934277,119.168051,122.344909
NGRIP_02557,12.861748,14.711244,22.715331,22.813338,23.058122,23.128643,27.260515,27.404194,28.246873,28.478814,30.283941,30.458121,31.642838,32.182749,33.113455,33.519448,34.507756,35.192903,36.102280,37.512337,38.870818,39.153555,39.891500,40.567848,41.326469,42.528455,43.571995,46.008225,47.389650,48.255335,48.745881,53.353196,54.086981,54.196434,54.550690,54.841594,55.388599,56.561134,56.663863,56.773102,57.075456,57.395960,57.554264,57.653001,61.929206,62.173886,67.695169,67.973175,68.646581,70.866509,72.773668,75.264969,76.747792,84.377491,84.584077,84.691354,87.678009,90.498748,90.499100,103.183066,103.534619,103.709371,104.555229,105.646278,105.797764,107.024564,109.008891,113.232494,116.978543
NGRIP_02558,12.822923,14.623972,22.830191,22.945286,23.145969,23.242236,27.377836,27.579079,28.385474,28.686275,30.275803,30.590390,31.837561,32.257034,33.171648,33.521636,34.560317,35.409244,36.732001,38.684052,40.590325,40.924346,41.620528,42.252021,43.009365,44.091523,45.046139,47.688740,49.323556,50.246986,50.535452,54.744254,55.345033,55.404464,55.883577,56.388610,57.217615,58.909190,59.038952,59.210820,59.541927,60.120354,60.363121,60.522759,64.343610,64.542999,69.975420,70.214619,71.577437,73.127451,74.941538,77.005323,77.990199,84.045285,84.251641,84.338482,86.856077,89.198303,89.314284,105.884127,106.380352,106.542933,107.649961,109.091025,109.293305,110.749654,113.297039,117.885733,122.386171
NGRIP_02559,12.921510,14.748703,22.898962,23.075679,23.272569,23.392961,27.745990,27.975168,28.723530,29.072289,30.684420,30.835935,31.989855,32.434346,33.222754,33.538913,34.446807,35.051493,36.085111,37.574896,39.178978,39.353360,40.006804,40.672490,41.483838,42.601295,43.557419,46.226514,47.804743,48.721209,49.101730,52.941918,53.495108,53.591388,53.954121,54.365755,54.954662,56.405508,56.584117,56.680152,56.938089,57.395229,57.677120,57.772101,62.754845,63.054885,67.656529,67.844337,68.278511,70.271194,71.817477,73.761455,75.150994,80.946379,81.091427,81.205130,83.834882,86.363625,86.540822,100.665958,100.989276,101.151443,102.192969,103.548027,103.749803,105.225594,107.550606,111.331597,115.342997
NGRIP_02560,12.811831,14.619464,22.830338,22.945493,23.101507,23.217312,27.450406,27.741983,28.486309,28.855359,30.547805,30.627761,31.789980,32.154470,32.815961,33.256787,34.074495,34.860065,36.015442,37.688326,39.378661,39.651159,40.299017,40.887721,41.575546,42.731663,43.621587,46.297114,47.794079,48.774698,49.180247,54.330091,55.069365,55.203393,55.664212,56.056789,56.667255,58.403812,58.567465,58.674536,58.921581,59.499716,59.710008,59.889018,63.845075,64.083451,68.943794,69.095931,69.887499,71.685085,73.360174,75.544256,76.807682,83.411718,83.574564,83.699726,86.673394,89.446631,89.578534,103.763872,104.118730,104.221732,105.145273,106.371768,106.548586,107.906325,110.169486,115.081094,117.568789
NGRIP_02561,12.880274,14.699775,22.906718,23.001566,23.215735,23.317041,27.713285,27.854818,28.770121,29.049110,30.726519,31.011443,32.183870,32.544129,33.355188,33.767139,34.816790,35.522434,36.795933,38.532158,40.434321,40.721015,41.403944,42.131192,42.871226,44.137165,45.233804,47.785680,49.352804,50.210078,50.576281,55.183483,55.867599,55.972985,56.413811,56.888967,57.631980,59.291468,59.439503,59.613094,59.789552,60.476164,60.715951,60.841643,65.247598,65.555544,71.187247,71.517948,72.455733,74.363186,76.233742,78.550552,79.811038,87.737986,88.000732,88.147099,91.205687,94.214122,94.328849,108.945834,109.257860,109.367851,110.258729,111.537864,111.730584,113.126671,115.349909,119.645241,124.250222
